crash_date,latitude,longitude,num_of_persons_injured
2023/01/09 00:00:00.000,40.82289,-73.94208,1
2023/01/09 00:00:00.000,40.789948,-73.94293,1
2023/01/09 00:00:00.000,40.73283,-73.97415,1
2023/01/09 00:00:00.000,40.810173,-73.95117,1
2023/01/09 00:00:00.000,40.80781,-73.945564,1
2023/01/09 00:00:00.000,40.759525,-73.99925,1
2023/01/09 00:00:00.000,40.821068,-73.934525,1
2023/01/09 00:00:00.000,40.737194,-73.97447,1
2023/01/10 00:00:00.000,40.779396,-73.95063,1
2023/01/10 00:00:00.000,40.80261,-73.93726,1
2023/01/10 00:00:00.000,40.80682,-73.96106,1
2023/01/10 00:00:00.000,40.796608,-73.93683,1
2023/01/10 00:00:00.000,40.718708,-74.000946,1
2023/01/10 00:00:00.000,40.740067,-73.978294,2
2023/01/10 00:00:00.000,40.73064,-73.980804,1
2023/01/10 00:00:00.000,40.767612,-73.950005,3
2023/01/11 00:00:00.000,40.798157,-73.94055,1
2023/01/11 00:00:00.000,40.802288,-73.93896,2
2023/01/11 00:00:00.000,40.72881,-73.99507,1
2023/01/11 00:00:00.000,40.76104,-73.99882,1
2023/01/11 00:00:00.000,40.769863,-73.947914,1
2023/01/11 00:00:00.000,40.748302,-73.97835,1
2023/01/11 00:00:00.000,40.78985,-73.95016,1
2023/01/11 00:00:00.000,40.766167,-73.954254,1
2023/01/11 00:00:00.000,40.786423,-73.94239,1
2023/01/11 00:00:00.000,40.821445,-73.950386,1
2023/01/11 00:00:00.000,40.796665,-73.93098,1
2023/01/11 00:00:00.000,40.796234,-73.93811,1
2023/01/11 00:00:00.000,40.738686,-73.99588,1
2023/01/12 00:00:00.000,40.808903,-73.93835,1
2023/01/12 00:00:00.000,40.80151,-73.95007,1
2023/01/12 00:00:00.000,40.781273,-73.976006,1
2023/01/12 00:00:00.000,40.743824,-73.979515,1
2023/01/12 00:00:00.000,40.798332,-73.94187,1
2023/01/12 00:00:00.000,40.737553,-73.97806,1
