crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_,off_street,cross_stre,number_of_,number_o_1,number_o_2,number_o_3,number_o_4,number_o_5,number_o_6,number_o_7,contributi,contribu_1,contribu_2,contribu_3,contribu_4,collision_,vehicle_ty,vehicle__1,vehicle__2,vehicle__3,vehicle__4
2023/01/03 00:00:00.000,18:30:00.000,BROOKLYN,"11212",0.000000000000000,0.000000000000000,"
,  
(0.0, 0.0)",NA,NA,1738      EAST NEW YORK AVENUE,"1","0","0","0","0","0","1","0",Unspecified,NA,NA,NA,NA,"4595587",Sedan,NA,NA,NA,NA
2023/01/03 00:00:00.000,13:30:00.000,MANHATTAN,"10029",40.790165000000002,-73.954110000000000,"
,  
(40.790165, -73.95411)",NA,NA,1184      5 AVENUE,"1","0","0","0","1","0","0","0",View Obstructed/Limited,Pavement Slippery,NA,NA,NA,"4595500",Station Wagon/Sport Utility Vehicle,Bike,NA,NA,NA
2023/01/03 00:00:00.000,05:35:00.000,NA,NA,40.794243000000002,-73.931145000000001,"
,  
(40.794243, -73.931145)",FDR DRIVE,NA,NA,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4595237",Sedan,NA,NA,NA,NA
2023/01/03 00:00:00.000,17:30:00.000,NA,NA,0.000000000000000,0.000000000000000,"
,  
(0.0, 0.0)",BOSTON ROAD,EAST 176 STREET,NA,"0","0","0","0","0","0","0","0",Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,"4595261",Sedan,NA,NA,NA,NA
2023/01/03 00:00:00.000,13:50:00.000,BROOKLYN,"11204",0.000000000000000,0.000000000000000,"
,  
(0.0, 0.0)",53 STREET,20 AVENUE,NA,"1","0","0","0","0","0","1","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4595329",Sedan,Sedan,NA,NA,NA
2023/01/03 00:00:00.000,15:40:00.000,MANHATTAN,"10017",40.753943999999997,-73.972144999999998,"
,  
(40.753944, -73.972145)",EAST 47 STREET,3 AVENUE,NA,"0","0","0","0","0","0","0","0",Brakes Defective,Unspecified,NA,NA,NA,"4595146",Bus,Van,NA,NA,NA
2023/01/03 00:00:00.000,02:58:00.000,MANHATTAN,"10019",40.766285000000003,-73.981859999999998,"
,  
(40.766285, -73.98186)",WEST 57 STREET,BROADWAY,NA,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4595201",Taxi,NA,NA,NA,NA
2023/01/03 00:00:00.000,16:55:00.000,MANHATTAN,"10032",40.842438000000001,-73.939260000000004,"
,  
(40.842438, -73.93926)",WEST 170 STREET,BROADWAY,NA,"1","0","1","0","0","0","0","0",Driver Inattention/Distraction,NA,NA,NA,NA,"4595276",Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2023/01/03 00:00:00.000,17:30:00.000,MANHATTAN,"10128",40.787224000000002,-73.954170000000005,"
,  
(40.787224, -73.95417)",MADISON AVENUE,EAST 96 STREET,NA,"0","0","0","0","0","0","0","0",Passing or Lane Usage Improper,Unspecified,NA,NA,NA,"4595191",Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2023/01/03 00:00:00.000,08:34:00.000,MANHATTAN,"10003",40.736020000000003,-73.982280000000003,"
,  
(40.73602, -73.98228)",EAST 20 STREET,2 AVENUE,NA,"1","0","1","0","0","0","0","0",Failure to Yield Right-of-Way,NA,NA,NA,NA,"4595612",Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2023/01/03 00:00:00.000,13:10:00.000,MANHATTAN,"10128",40.783054000000000,-73.944884999999999,"
,  
(40.783054, -73.944885)",NA,NA,1855      1 AVENUE,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4595206",Taxi,Sedan,NA,NA,NA
2023/01/03 00:00:00.000,07:28:00.000,MANHATTAN,"10014",40.732838000000001,-74.004195999999993,"
,  
(40.732838, -74.004196)",NA,NA,48        GROVE STREET,"0","0","0","0","0","0","0","0",Unspecified,Unspecified,NA,NA,NA,"4595225",Sedan,E-Scooter,NA,NA,NA
2023/01/03 00:00:00.000,11:00:00.000,NA,NA,0.000000000000000,0.000000000000000,"
,  
(0.0, 0.0)",CENTRAL AVENUE,HART STREET,NA,"0","0","0","0","0","0","0","0",Passing Too Closely,Unspecified,NA,NA,NA,"4595003",Sedan,NA,NA,NA,NA
2023/01/03 00:00:00.000,21:50:00.000,MANHATTAN,"10028",40.780228000000001,-73.961370000000002,"
,  
(40.780228, -73.96137)",5 AVENUE,EAST 84 STREET,NA,"2","0","0","0","0","0","2","0",Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,"4595192",Taxi,Motorscooter,NA,NA,NA
2023/01/03 00:00:00.000,19:05:00.000,MANHATTAN,"10012",40.721359999999997,-73.997159999999994,"
,  
(40.72136, -73.99716)",NA,NA,100       KENMARE STREET,"1","0","0","0","0","0","1","0",Tinted Windows,Unspecified,NA,NA,NA,"4595526",Box Truck,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2023/01/03 00:00:00.000,04:00:00.000,NA,NA,40.738757999999997,-74.008110000000002,"
,  
(40.738758, -74.00811)",HORATIO STREET,NA,NA,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,NA,NA,NA,NA,"4595224",Sedan,NA,NA,NA,NA
2023/01/03 00:00:00.000,11:57:00.000,MANHATTAN,"10002",40.712645999999999,-73.989980000000003,"
,  
(40.712646, -73.98998)",RUTGERS STREET,MADISON STREET,NA,"2","0","0","0","0","0","2","0",Backing Unsafely,Unspecified,NA,NA,NA,"4595142",Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2023/01/03 00:00:00.000,23:11:00.000,MANHATTAN,"10002",40.719932999999997,-73.978759999999994,"
,  
(40.719933, -73.97876)",EAST HOUSTON STREET,COLUMBIA STREET,NA,"0","0","0","0","0","0","0","0",Failure to Yield Right-of-Way,Driver Inattention/Distraction,NA,NA,NA,"4595410",Van,Armored Truck,NA,NA,NA
2023/01/03 00:00:00.000,03:10:00.000,NA,NA,40.785190000000000,-73.949340000000007,"
,  
(40.78519, -73.94934)",EAST 96 STREET,NA,NA,"1","0","1","0","0","0","0","0",NA,NA,NA,NA,NA,"4595245",Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2023/01/03 00:00:00.000,06:58:00.000,MANHATTAN,"10013",40.721060000000001,-73.998210000000000,"
,  
(40.72106, -73.99821)",BROOME STREET,LAFAYETTE STREET,NA,"0","0","0","0","0","0","0","0",Driver Inexperience,Driver Inattention/Distraction,NA,NA,NA,"4595110",Station Wagon/Sport Utility Vehicle,Box Truck,NA,NA,NA
2023/01/03 00:00:00.000,06:20:00.000,MANHATTAN,"10002",40.717723999999997,-73.985770000000002,"
,  
(40.717724, -73.98577)",DELANCEY STREET,CLINTON STREET,NA,"0","0","0","0","0","0","0","0",Following Too Closely,Unspecified,NA,NA,NA,"4595143",Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2023/01/03 00:00:00.000,14:40:00.000,NA,NA,40.715167999999998,-74.000534000000002,"
,  
(40.715168, -74.000534)",BAXTER STREET,HOGAN PLACE,NA,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4595262",Sedan,NA,NA,NA,NA
2023/01/03 00:00:00.000,13:34:00.000,MANHATTAN,"10128",40.779494999999997,-73.953500000000005,"
,  
(40.779495, -73.9535)",3 AVENUE,EAST 87 STREET,NA,"0","0","0","0","0","0","0","0",Pavement Slippery,Unspecified,NA,NA,NA,"4595503",Station Wagon/Sport Utility Vehicle,Box Truck,NA,NA,NA
2023/01/03 00:00:00.000,19:45:00.000,MANHATTAN,"10036",40.757908000000000,-73.989300000000000,"
,  
(40.757908, -73.9893)",8 AVENUE,WEST 43 STREET,NA,"0","0","0","0","0","0","0","0",Backing Unsafely,Unspecified,NA,NA,NA,"4596132",Sedan,Sedan,NA,NA,NA
2023/01/03 00:00:00.000,16:47:00.000,MANHATTAN,"10075",40.772342999999999,-73.952690000000004,"
,  
(40.772343, -73.95269)",EAST 79 STREET,1 AVENUE,NA,"1","0","0","0","1","0","0","0",Driver Inattention/Distraction,Driver Inexperience,NA,NA,NA,"4595839",Sedan,Bike,NA,NA,NA
2023/01/03 00:00:00.000,18:21:00.000,BROOKLYN,"11221",0.000000000000000,0.000000000000000,"
,  
(0.0, 0.0)",NA,NA,492       MADISON STREET,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,"4596220",Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan
2023/01/03 00:00:00.000,20:14:00.000,NA,NA,40.721474000000001,-73.983829999999998,"
,  
(40.721474, -73.98383)",EAST HOUSTON STREET,NA,NA,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4595941",Sedan,Sedan,NA,NA,NA
2023/01/03 00:00:00.000,09:00:00.000,MANHATTAN,"10001",40.747579999999999,-73.990330000000000,"
,  
(40.74758, -73.99033)",NA,NA,115       WEST 30 STREET,"0","0","0","0","0","0","0","0",Other Vehicular,Turning Improperly,NA,NA,NA,"4596010",Sedan,Box Truck,NA,NA,NA
2023/01/03 00:00:00.000,20:37:00.000,MANHATTAN,"10029",40.799984000000002,-73.944855000000004,"
,  
(40.799984, -73.944855)",EAST 116 STREET,MADISON AVENUE,NA,"1","0","1","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4596361",Sedan,NA,NA,NA,NA
2023/01/03 00:00:00.000,12:50:00.000,BROOKLYN,"11233",0.000000000000000,0.000000000000000,"
,  
(0.0, 0.0)",PITKIN AVENUE,HOWARD AVENUE,NA,"0","0","0","0","0","0","0","0",Unspecified,Unspecified,NA,NA,NA,"4596427",Tractor Truck Diesel,Sedan,NA,NA,NA
2023/01/03 00:00:00.000,19:00:00.000,MANHATTAN,"10035",40.797203000000003,-73.936189999999996,"
,  
(40.797203, -73.93619)",NA,NA,316       EAST 117 STREET,"0","0","0","0","0","0","0","0",Unspecified,Unspecified,NA,NA,NA,"4596360",Sedan,NA,NA,NA,NA
2023/01/03 00:00:00.000,17:39:00.000,MANHATTAN,"10128",40.782322000000001,-73.948520000000002,"
,  
(40.782322, -73.94852)",EAST 93 STREET,2 AVENUE,NA,"0","0","0","0","0","0","0","0",Passing Too Closely,Unspecified,NA,NA,NA,"4596626",Sedan,Taxi,NA,NA,NA
2023/01/03 00:00:00.000,15:30:00.000,NA,NA,40.723689999999998,-73.976039999999998,"
,  
(40.72369, -73.97604)",AVENUE D,NA,NA,"1","0","1","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4596821",Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2023/01/03 00:00:00.000,12:30:00.000,NA,NA,40.848117999999999,-73.930890000000005,"
,  
(40.848118, -73.93089)",WEST 181 STREET,NA,NA,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,Traffic Control Device Improper/Non-Working,NA,NA,NA,"4597055",Sedan,Sedan,NA,NA,NA
2023/01/03 00:00:00.000,14:30:00.000,MANHATTAN,"10034",40.866805999999997,-73.931010000000001,"
,  
(40.866806, -73.93101)",RIVERSIDE DRIVE,STAFF STREET,NA,"0","0","0","0","0","0","0","0",Aggressive Driving/Road Rage,Unspecified,Unspecified,NA,NA,"4597002",Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA
2023/01/03 00:00:00.000,14:40:00.000,NA,NA,40.795250000000003,-73.973209999999995,"
,  
(40.79525, -73.97321)",WEST 96 STREET,NA,NA,"0","0","0","0","0","0","0","0",Unsafe Lane Changing,Unspecified,Unspecified,NA,NA,"4597716",Sedan,Sedan,Sedan,NA,NA
2023/01/03 00:00:00.000,18:00:00.000,MANHATTAN,"10040",40.863570000000003,-73.926019999999994,"
,  
(40.86357, -73.92602)",DYCKMAN STREET,SHERMAN AVENUE,NA,"0","0","0","0","0","0","0","0",Driver Inattention/Distraction,NA,NA,NA,NA,"4600410",4 dr sedan,NA,NA,NA,NA
2023/01/04 00:00:00.000,16:55:00.000,NA,NA,40.792071999999997,-73.975549999999998,"
,  
(40.792072, -73.97555)",WEST END AVENUE,NA,NA,"0","0","0","0","0","0","0","0",Following Too Closely,Unspecified,NA,NA,NA,"4596265",Sedan,Taxi,NA,NA,NA
2023/01/04 00:00:00.000,09:30:00.000,MANHATTAN,"10007",40.713763999999998,-74.005430000000004,"
,  
(40.713764, -74.00543)",NA,NA,49        CHAMBERS STREET,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4595786",Sedan,NA,NA,NA,NA
2023/01/04 00:00:00.000,11:10:00.000,NA,NA,0.000000000000000,0.000000000000000,"
,  
(0.0, 0.0)",FLATBUSH AVENUE,NA,NA,"1","0","0","0","0","0","1","0",Failure to Keep Right,Failure to Yield Right-of-Way,NA,NA,NA,"4596423",Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2023/01/04 00:00:00.000,11:15:00.000,NA,NA,0.000000000000000,0.000000000000000,"
,  
(0.0, 0.0)",PITT STREET,NA,NA,"0","0","0","0","0","0","0","0",Prescription Medication,Unspecified,NA,NA,NA,"4595389",Sedan,Sedan,NA,NA,NA
2023/01/04 00:00:00.000,08:00:00.000,QUEENS,"11357",0.000000000000000,0.000000000000000,"
,  
(0.0, 0.0)",NA,NA,15-36     163 STREET,"0","0","0","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4595604",Sedan,NA,NA,NA,NA
2023/01/04 00:00:00.000,14:45:00.000,MANHATTAN,"10018",40.754314000000001,-73.986869999999996,"
,  
(40.754314, -73.98687)",WEST 40 STREET,BROADWAY,NA,"1","0","0","0","1","0","0","0",Traffic Control Disregarded,Unspecified,NA,NA,NA,"4596137",Bike,Bike,NA,NA,NA
2023/01/04 00:00:00.000,15:10:00.000,MANHATTAN,"10037",40.813479999999998,-73.937065000000004,"
,  
(40.81348, -73.937065)",NA,NA,2210      5 AVENUE,"1","0","1","0","0","0","0","0",Unspecified,NA,NA,NA,NA,"4595656",Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2023/01/04 00:00:00.000,09:53:00.000,MANHATTAN,"10036",40.755870000000002,-73.984459999999999,"
,  
(40.75587, -73.98446)",NA,NA,127       WEST 43 STREET,"0","0","0","0","0","0","0","0",Passing or Lane Usage Improper,Unspecified,NA,NA,NA,"4596118",Box Truck,NA,NA,NA,NA
2023/01/04 00:00:00.000,15:53:00.000,MANHATTAN,"10002",40.719025000000002,-73.989779999999996,"
,  
(40.719025, -73.98978)",DELANCEY STREET,ORCHARD STREET,NA,"0","0","0","0","0","0","0","0",Reaction to Uninvolved Vehicle,Traffic Control Disregarded,NA,NA,NA,"4595945",Sedan,Bike,NA,NA,NA
2023/01/04 00:00:00.000,09:42:00.000,MANHATTAN,"10002",40.721730000000001,-73.984690000000001,"
,  
(40.72173, -73.98469)",EAST HOUSTON STREET,SUFFOLK STREET,NA,"0","0","0","0","0","0","0","0",Unspecified,Unspecified,NA,NA,NA,"4595306",Van,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2023/01/04 00:00:00.000,17:49:00.000,NA,NA,0.000000000000000,0.000000000000000,"
,  
(0.0, 0.0)",WEST 34 STREET,NA,NA,"1","0","0","0","0","0","1","0",Driver Inattention/Distraction,Unspecified,NA,NA,NA,"4596122",Sedan,Sedan,NA,NA,NA
2023/01/04 00:00:00.000,12:00:00.000,STATEN ISLAND,"10305",0.000000000000000,0.000000000000000,"
,  
(0.0, 0.0)",SEAVIEW AVENUE,MASON AVENUE,NA,"2","0","0","0","0","0","2","0",Following Too Closely,Unspecified,NA,NA,NA,"4595323",Sedan,Sedan,NA,NA,NA
